"Timestamp","Artist Letter","Picture Number","Correct (1 for yes, 0 for no)"
"2021/04/06 2:59:34 PM AST","F","4","0"
"2021/04/06 2:59:34 PM AST","F","4","0"
"2021/04/06 2:59:34 PM AST","F","4","0"
"2021/04/06 2:59:34 PM AST","F","4","0"
"2021/04/06 2:59:34 PM AST","F","4","0"
"2021/04/06 2:59:34 PM AST","F","4","0"
"2021/04/06 2:59:34 PM AST","F","4","0"
"2021/04/06 2:59:35 PM AST","F","4","0"
"2021/04/06 2:59:36 PM AST","F","4","0"
"2021/04/06 2:59:36 PM AST","F","4","1"
"2021/04/06 2:59:36 PM AST","F","4","0"
"2021/04/06 2:59:36 PM AST","F","4","0"
"2021/04/06 2:59:38 PM AST","F","4","0"
"2021/04/06 2:59:42 PM AST","F","4","1"
"2021/04/06 2:59:52 PM AST","G","1","0"
"2021/04/06 2:59:53 PM AST","G","1","0"
"2021/04/06 2:59:53 PM AST","G","1","0"
"2021/04/06 2:59:53 PM AST","G","1","0"
"2021/04/06 2:59:53 PM AST","G","1","0"
"2021/04/06 2:59:53 PM AST","G","1","0"
"2021/04/06 2:59:53 PM AST","G","1","0"
"2021/04/06 2:59:54 PM AST","G","1","0"
"2021/04/06 2:59:54 PM AST","G","1","0"
"2021/04/06 2:59:54 PM AST","G","1","0"
"2021/04/06 2:59:54 PM AST","G","1","0"
"2021/04/06 2:59:54 PM AST","G","1","0"
"2021/04/06 2:59:54 PM AST","G","1","0"
"2021/04/06 2:59:54 PM AST","G","1","0"
"2021/04/06 2:59:54 PM AST","G","1","0"
"2021/04/06 2:59:54 PM AST","G","1","0"
"2021/04/06 2:59:54 PM AST","G","1","0"
"2021/04/06 2:59:54 PM AST","G","1","0"
"2021/04/06 2:59:54 PM AST","G","1","0"
"2021/04/06 2:59:55 PM AST","G","1","0"
"2021/04/06 2:59:55 PM AST","G","1","0"
"2021/04/06 2:59:55 PM AST","G","1","0"
"2021/04/06 2:59:55 PM AST","G","1","0"
"2021/04/06 2:59:55 PM AST","G","1","0"
"2021/04/06 2:59:55 PM AST","G","1","0"
"2021/04/06 2:59:55 PM AST","G","1","0"
"2021/04/06 2:59:55 PM AST","G","1","0"
"2021/04/06 2:59:55 PM AST","G","1","0"
"2021/04/06 2:59:55 PM AST","G","1","0"
"2021/04/06 2:59:55 PM AST","G","1","0"
"2021/04/06 2:59:55 PM AST","G","1","0"
"2021/04/06 2:59:55 PM AST","G","1","0"
"2021/04/06 2:59:56 PM AST","G","1","0"
"2021/04/06 2:59:56 PM AST","G","1","0"
"2021/04/06 2:59:56 PM AST","G","1","0"
"2021/04/06 2:59:56 PM AST","G","1","0"
"2021/04/06 2:59:56 PM AST","G","1","0"
"2021/04/06 2:59:56 PM AST","G","1","0"
"2021/04/06 2:59:57 PM AST","G","1","0"
"2021/04/06 2:59:57 PM AST","G","1","0"
"2021/04/06 2:59:58 PM AST","G","1","0"
"2021/04/06 2:59:58 PM AST","G","1","0"
"2021/04/06 2:59:58 PM AST","G","1","0"
"2021/04/06 2:59:58 PM AST","G","1","0"
"2021/04/06 3:00:06 PM AST","G","1","0"
"2021/04/06 3:00:10 PM AST","G","2","0"
"2021/04/06 3:00:10 PM AST","G","2","0"
"2021/04/06 3:00:10 PM AST","G","2","0"
"2021/04/06 3:00:10 PM AST","G","2","0"
"2021/04/06 3:00:10 PM AST","G","2","0"
"2021/04/06 3:00:11 PM AST","G","2","0"
"2021/04/06 3:00:11 PM AST","G","2","0"
"2021/04/06 3:00:11 PM AST","G","2","0"
"2021/04/06 3:00:11 PM AST","G","2","0"
"2021/04/06 3:00:11 PM AST","G","2","0"
"2021/04/06 3:00:11 PM AST","G","2","0"
"2021/04/06 3:00:11 PM AST","G","2","0"
"2021/04/06 3:00:11 PM AST","G","2","0"
"2021/04/06 3:00:11 PM AST","G","2","0"
"2021/04/06 3:00:11 PM AST","G","2","0"
"2021/04/06 3:00:11 PM AST","G","2","0"
"2021/04/06 3:00:12 PM AST","G","2","0"
"2021/04/06 3:00:12 PM AST","G","2","0"
"2021/04/06 3:00:12 PM AST","G","2","0"
"2021/04/06 3:00:12 PM AST","G","2","0"
"2021/04/06 3:00:12 PM AST","G","2","0"
"2021/04/06 3:00:12 PM AST","G","2","0"
"2021/04/06 3:00:12 PM AST","G","2","0"
"2021/04/06 3:00:12 PM AST","G","2","0"
"2021/04/06 3:00:12 PM AST","G","2","0"
"2021/04/06 3:00:12 PM AST","G","2","0"
"2021/04/06 3:00:13 PM AST","G","2","0"
"2021/04/06 3:00:13 PM AST","G","2","0"
"2021/04/06 3:00:13 PM AST","G","2","0"
"2021/04/06 3:00:13 PM AST","G","2","0"
"2021/04/06 3:00:13 PM AST","G","2","0"
"2021/04/06 3:00:13 PM AST","G","2","0"
"2021/04/06 3:00:13 PM AST","G","2","0"
"2021/04/06 3:00:13 PM AST","G","2","0"
"2021/04/06 3:00:13 PM AST","G","2","0"
"2021/04/06 3:00:13 PM AST","G","2","0"
"2021/04/06 3:00:13 PM AST","G","2","0"
"2021/04/06 3:00:14 PM AST","G","2","0"
"2021/04/06 3:00:14 PM AST","G","2","0"
"2021/04/06 3:00:14 PM AST","G","2","0"
"2021/04/06 3:00:14 PM AST","G","2","0"
"2021/04/06 3:00:14 PM AST","G","2","0"
"2021/04/06 3:00:14 PM AST","G","2","0"
"2021/04/06 3:00:14 PM AST","G","2","0"
"2021/04/06 3:00:16 PM AST","G","2","0"
"2021/04/06 3:00:26 PM AST","G","3","1"
"2021/04/06 3:00:26 PM AST","G","3","1"
"2021/04/06 3:00:27 PM AST","G","3","1"
"2021/04/06 3:00:27 PM AST","G","3","1"
"2021/04/06 3:00:27 PM AST","G","3","1"
"2021/04/06 3:00:27 PM AST","G","3","1"
"2021/04/06 3:00:27 PM AST","G","3","1"
"2021/04/06 3:00:27 PM AST","G","3","1"
"2021/04/06 3:00:27 PM AST","G","3","1"
"2021/04/06 3:00:27 PM AST","G","3","1"
"2021/04/06 3:00:27 PM AST","G","3","1"
"2021/04/06 3:00:27 PM AST","G","3","1"
"2021/04/06 3:00:28 PM AST","G","3","1"
"2021/04/06 3:00:28 PM AST","G","3","1"
"2021/04/06 3:00:28 PM AST","G","3","1"
"2021/04/06 3:00:28 PM AST","G","3","1"
"2021/04/06 3:00:28 PM AST","G","3","1"
"2021/04/06 3:00:28 PM AST","G","3","1"
"2021/04/06 3:00:28 PM AST","G","3","1"
"2021/04/06 3:00:28 PM AST","G","3","0"
"2021/04/06 3:00:28 PM AST","G","3","0"
"2021/04/06 3:00:28 PM AST","G","3","1"
"2021/04/06 3:00:28 PM AST","G","3","1"
"2021/04/06 3:00:29 PM AST","G","3","1"
"2021/04/06 3:00:29 PM AST","G","3","1"
"2021/04/06 3:00:29 PM AST","G","3","1"
"2021/04/06 3:00:29 PM AST","G","3","0"
"2021/04/06 3:00:29 PM AST","G","3","1"
"2021/04/06 3:00:29 PM AST","G","3","0"
"2021/04/06 3:00:29 PM AST","G","3","1"
"2021/04/06 3:00:29 PM AST","G","3","1"
"2021/04/06 3:00:29 PM AST","G","3","1"
"2021/04/06 3:00:29 PM AST","G","3","0"
"2021/04/06 3:00:29 PM AST","G","3","1"
"2021/04/06 3:00:29 PM AST","G","3","1"
"2021/04/06 3:00:29 PM AST","G","3","1"
"2021/04/06 3:00:30 PM AST","G","3","1"
"2021/04/06 3:00:30 PM AST","G","3","1"
"2021/04/06 3:00:30 PM AST","G","3","1"
"2021/04/06 3:00:30 PM AST","G","3","0"
"2021/04/06 3:00:31 PM AST","G","3","1"
"2021/04/06 3:00:32 PM AST","G","3","1"
"2021/04/06 3:00:32 PM AST","G","3","1"
"2021/04/06 3:00:35 PM AST","G","3","1"
"2021/04/06 3:00:37 PM AST","G","3","0"
"2021/04/06 3:00:38 PM AST","G","4","0"
"2021/04/06 3:00:43 PM AST","G","4","1"
"2021/04/06 3:00:43 PM AST","G","4","1"
"2021/04/06 3:00:44 PM AST","G","4","1"
"2021/04/06 3:00:44 PM AST","G","4","1"
"2021/04/06 3:00:44 PM AST","G","4","1"
"2021/04/06 3:00:44 PM AST","G","4","0"
"2021/04/06 3:00:44 PM AST","G","4","0"
"2021/04/06 3:00:45 PM AST","G","4","1"
"2021/04/06 3:00:45 PM AST","G","4","1"
"2021/04/06 3:00:45 PM AST","G","4","0"
"2021/04/06 3:00:45 PM AST","G","4","0"
"2021/04/06 3:00:45 PM AST","G","4","0"
"2021/04/06 3:00:45 PM AST","G","4","0"
"2021/04/06 3:00:45 PM AST","G","4","1"
"2021/04/06 3:00:45 PM AST","G","4","0"
"2021/04/06 3:00:46 PM AST","G","4","1"
"2021/04/06 3:00:46 PM AST","G","4","0"
"2021/04/06 3:00:46 PM AST","G","4","1"
"2021/04/06 3:00:46 PM AST","G","4","0"
"2021/04/06 3:00:46 PM AST","G","4","0"
"2021/04/06 3:00:46 PM AST","G","4","1"
"2021/04/06 3:00:46 PM AST","G","4","0"
"2021/04/06 3:00:46 PM AST","G","4","0"
"2021/04/06 3:00:46 PM AST","G","4","0"
"2021/04/06 3:00:46 PM AST","G","4","0"
"2021/04/06 3:00:46 PM AST","G","4","0"
"2021/04/06 3:00:46 PM AST","G","4","0"
"2021/04/06 3:00:47 PM AST","G","4","1"
"2021/04/06 3:00:47 PM AST","G","4","0"
"2021/04/06 3:00:47 PM AST","G","4","0"
"2021/04/06 3:00:47 PM AST","G","4","0"
"2021/04/06 3:00:47 PM AST","G","4","1"
"2021/04/06 3:00:47 PM AST","G","4","0"
"2021/04/06 3:00:47 PM AST","G","4","0"
"2021/04/06 3:00:48 PM AST","G","4","0"
"2021/04/06 3:00:48 PM AST","G","4","0"
"2021/04/06 3:00:48 PM AST","G","4","0"
"2021/04/06 3:00:48 PM AST","G","4","0"
"2021/04/06 3:00:48 PM AST","G","4","0"
"2021/04/06 3:00:49 PM AST","G","4","1"
"2021/04/06 3:00:50 PM AST","G","4","0"
"2021/04/06 3:00:51 PM AST","G","4","0"
"2021/04/06 3:00:52 PM AST","G","4","0"
"2021/04/06 3:00:58 PM AST","H","1","1"
"2021/04/06 3:00:58 PM AST","H","1","1"
"2021/04/06 3:00:59 PM AST","H","1","1"
"2021/04/06 3:00:59 PM AST","H","1","1"
"2021/04/06 3:00:59 PM AST","H","1","1"
"2021/04/06 3:00:59 PM AST","H","1","1"
"2021/04/06 3:00:59 PM AST","H","1","0"
"2021/04/06 3:00:59 PM AST","H","1","1"
"2021/04/06 3:01:00 PM AST","H","1","1"
"2021/04/06 3:01:00 PM AST","H","1","1"
"2021/04/06 3:01:00 PM AST","H","1","1"
"2021/04/06 3:01:00 PM AST","H","1","1"
"2021/04/06 3:01:00 PM AST","H","1","1"
"2021/04/06 3:01:00 PM AST","H","1","1"
"2021/04/06 3:01:00 PM AST","H","1","1"
"2021/04/06 3:01:00 PM AST","H","1","1"
"2021/04/06 3:01:00 PM AST","H","1","1"
"2021/04/06 3:01:00 PM AST","G","4","0"
"2021/04/06 3:01:00 PM AST","H","1","1"
"2021/04/06 3:01:01 PM AST","H","1","1"
"2021/04/06 3:01:01 PM AST","H","1","1"
"2021/04/06 3:01:02 PM AST","H","1","1"
"2021/04/06 3:01:02 PM AST","H","1","1"
"2021/04/06 3:01:02 PM AST","H","1","1"
"2021/04/06 3:01:02 PM AST","H","1","1"
"2021/04/06 3:01:03 PM AST","H","1","1"
"2021/04/06 3:01:03 PM AST","H","1","1"
"2021/04/06 3:01:04 PM AST","H","1","1"
"2021/04/06 3:01:04 PM AST","H","1","1"
"2021/04/06 3:01:04 PM AST","H","1","0"
"2021/04/06 3:01:05 PM AST","H","1","1"
"2021/04/06 3:01:05 PM AST","H","1","1"
"2021/04/06 3:01:05 PM AST","H","1","1"
"2021/04/06 3:01:07 PM AST","H","1","1"
"2021/04/06 3:01:07 PM AST","H","1","0"
"2021/04/06 3:01:07 PM AST","H","1","0"
"2021/04/06 3:01:07 PM AST","H","1","0"
"2021/04/06 3:01:08 PM AST","H","1","1"
"2021/04/06 3:01:08 PM AST","H","1","0"
"2021/04/06 3:01:09 PM AST","H","1","1"
"2021/04/06 3:01:09 PM AST","H","1","1"
"2021/04/06 3:01:09 PM AST","H","1","0"
"2021/04/06 3:01:10 PM AST","H","1","0"
"2021/04/06 3:01:10 PM AST","H","1","1"
"2021/04/06 3:01:10 PM AST","H","1","1"
"2021/04/06 3:01:13 PM AST","H","1","0"
"2021/04/06 3:01:13 PM AST","H","1","1"
"2021/04/06 3:01:25 PM AST","H","2","1"
"2021/04/06 3:01:25 PM AST","H","2","0"
"2021/04/06 3:01:25 PM AST","H","2","1"
"2021/04/06 3:01:25 PM AST","H","2","0"
"2021/04/06 3:01:25 PM AST","H","2","1"
"2021/04/06 3:01:25 PM AST","H","2","1"
"2021/04/06 3:01:25 PM AST","H","2","1"
"2021/04/06 3:01:26 PM AST","H","2","1"
"2021/04/06 3:01:26 PM AST","H","2","1"
"2021/04/06 3:01:26 PM AST","H","2","0"
"2021/04/06 3:01:26 PM AST","H","2","0"
"2021/04/06 3:01:26 PM AST","H","2","1"
"2021/04/06 3:01:26 PM AST","H","2","1"
"2021/04/06 3:01:26 PM AST","H","2","1"
"2021/04/06 3:01:26 PM AST","H","2","1"
"2021/04/06 3:01:26 PM AST","H","2","0"
"2021/04/06 3:01:26 PM AST","H","2","0"
"2021/04/06 3:01:26 PM AST","H","2","1"
"2021/04/06 3:01:26 PM AST","H","2","1"
"2021/04/06 3:01:27 PM AST","H","2","0"
"2021/04/06 3:01:27 PM AST","H","2","0"
"2021/04/06 3:01:27 PM AST","H","2","0"
"2021/04/06 3:01:27 PM AST","H","2","1"
"2021/04/06 3:01:27 PM AST","H","2","0"
"2021/04/06 3:01:27 PM AST","H","2","0"
"2021/04/06 3:01:27 PM AST","H","2","0"
"2021/04/06 3:01:27 PM AST","H","2","0"
"2021/04/06 3:01:27 PM AST","H","2","1"
"2021/04/06 3:01:27 PM AST","H","2","0"
"2021/04/06 3:01:27 PM AST","H","2","0"
"2021/04/06 3:01:27 PM AST","H","2","0"
"2021/04/06 3:01:27 PM AST","H","2","0"
"2021/04/06 3:01:28 PM AST","H","2","0"
"2021/04/06 3:01:28 PM AST","H","2","0"
"2021/04/06 3:01:28 PM AST","H","2","1"
"2021/04/06 3:01:28 PM AST","H","2","0"
"2021/04/06 3:01:28 PM AST","H","2","0"
"2021/04/06 3:01:28 PM AST","H","2","0"
"2021/04/06 3:01:29 PM AST","H","2","0"
"2021/04/06 3:01:29 PM AST","H","2","0"
"2021/04/06 3:01:29 PM AST","H","2","0"
"2021/04/06 3:01:30 PM AST","H","2","0"
"2021/04/06 3:01:30 PM AST","H","2","0"
"2021/04/06 3:01:30 PM AST","H","2","0"
"2021/04/06 3:01:32 PM AST","H","2","0"
"2021/04/06 3:01:45 PM AST","H","3","0"
"2021/04/06 3:01:46 PM AST","H","3","0"
"2021/04/06 3:01:46 PM AST","H","3","0"
"2021/04/06 3:01:46 PM AST","H","3","1"
"2021/04/06 3:01:46 PM AST","H","3","0"
"2021/04/06 3:01:46 PM AST","H","3","0"
"2021/04/06 3:01:46 PM AST","H","3","0"
"2021/04/06 3:01:46 PM AST","H","3","0"
"2021/04/06 3:01:47 PM AST","H","3","0"
"2021/04/06 3:01:47 PM AST","H","3","0"
"2021/04/06 3:01:47 PM AST","H","3","0"
"2021/04/06 3:01:47 PM AST","H","3","0"
"2021/04/06 3:01:47 PM AST","H","3","0"
"2021/04/06 3:01:47 PM AST","H","3","0"
"2021/04/06 3:01:47 PM AST","H","3","0"
"2021/04/06 3:01:48 PM AST","H","3","0"
"2021/04/06 3:01:48 PM AST","H","3","0"
"2021/04/06 3:01:48 PM AST","H","3","0"
"2021/04/06 3:01:48 PM AST","H","3","0"
"2021/04/06 3:01:48 PM AST","H","3","0"
"2021/04/06 3:01:48 PM AST","H","3","0"
"2021/04/06 3:01:48 PM AST","H","3","0"
"2021/04/06 3:01:49 PM AST","H","3","0"
"2021/04/06 3:01:49 PM AST","H","3","0"
"2021/04/06 3:01:49 PM AST","H","3","0"
"2021/04/06 3:01:50 PM AST","H","3","0"
"2021/04/06 3:01:50 PM AST","H","3","0"
"2021/04/06 3:01:50 PM AST","H","3","0"
"2021/04/06 3:01:50 PM AST","H","3","0"
"2021/04/06 3:01:50 PM AST","H","3","0"
"2021/04/06 3:01:50 PM AST","H","3","0"
"2021/04/06 3:01:50 PM AST","H","3","0"
"2021/04/06 3:01:51 PM AST","H","3","0"
"2021/04/06 3:01:51 PM AST","H","3","0"
"2021/04/06 3:01:51 PM AST","H","3","0"
"2021/04/06 3:01:51 PM AST","H","3","0"
"2021/04/06 3:01:51 PM AST","H","3","0"
"2021/04/06 3:01:51 PM AST","H","3","0"
"2021/04/06 3:01:51 PM AST","H","3","0"
"2021/04/06 3:01:52 PM AST","H","3","0"
"2021/04/06 3:01:52 PM AST","H","3","0"
"2021/04/06 3:01:52 PM AST","H","3","0"
"2021/04/06 3:01:52 PM AST","H","3","0"
"2021/04/06 3:01:53 PM AST","H","3","0"
"2021/04/06 3:01:53 PM AST","H","3","0"
"2021/04/06 3:01:55 PM AST","H","3","0"
"2021/04/06 3:02:08 PM AST","H","4","1"
"2021/04/06 3:02:08 PM AST","H","4","1"
"2021/04/06 3:02:08 PM AST","H","4","1"
"2021/04/06 3:02:08 PM AST","H","4","1"
"2021/04/06 3:02:08 PM AST","H","4","1"
"2021/04/06 3:02:08 PM AST","H","4","1"
"2021/04/06 3:02:08 PM AST","H","4","1"
"2021/04/06 3:02:09 PM AST","H","4","1"
"2021/04/06 3:02:09 PM AST","H","4","1"
"2021/04/06 3:02:09 PM AST","H","4","0"
"2021/04/06 3:02:09 PM AST","H","4","1"
"2021/04/06 3:02:09 PM AST","H","4","1"
"2021/04/06 3:02:09 PM AST","H","4","1"
"2021/04/06 3:02:09 PM AST","H","4","1"
"2021/04/06 3:02:09 PM AST","H","4","0"
"2021/04/06 3:02:09 PM AST","H","4","1"
"2021/04/06 3:02:09 PM AST","H","4","1"
"2021/04/06 3:02:09 PM AST","H","4","1"
"2021/04/06 3:02:09 PM AST","H","4","0"
"2021/04/06 3:02:09 PM AST","H","4","1"
"2021/04/06 3:02:10 PM AST","H","4","1"
"2021/04/06 3:02:10 PM AST","H","4","0"
"2021/04/06 3:02:10 PM AST","H","4","1"
"2021/04/06 3:02:10 PM AST","H","4","1"
"2021/04/06 3:02:10 PM AST","H","4","1"
"2021/04/06 3:02:10 PM AST","H","4","1"
"2021/04/06 3:02:10 PM AST","H","4","1"
"2021/04/06 3:02:11 PM AST","H","4","1"
"2021/04/06 3:02:11 PM AST","H","4","0"
"2021/04/06 3:02:11 PM AST","H","4","0"
"2021/04/06 3:02:11 PM AST","H","4","0"
"2021/04/06 3:02:11 PM AST","H","4","1"
"2021/04/06 3:02:12 PM AST","H","4","0"
"2021/04/06 3:02:12 PM AST","H","4","1"
"2021/04/06 3:02:12 PM AST","H","4","0"
"2021/04/06 3:02:12 PM AST","H","4","0"
"2021/04/06 3:02:12 PM AST","H","4","1"
"2021/04/06 3:02:12 PM AST","H","4","1"
"2021/04/06 3:02:12 PM AST","H","4","0"
"2021/04/06 3:02:13 PM AST","H","4","0"
"2021/04/06 3:02:13 PM AST","H","4","0"
"2021/04/06 3:02:14 PM AST","H","4","0"
"2021/04/06 3:02:14 PM AST","H","4","0"
"2021/04/06 3:02:15 PM AST","H","4","0"
"2021/04/06 3:02:17 PM AST","H","4","1"
"2021/04/06 3:02:18 PM AST","H","4","0"
"2021/04/06 3:02:32 PM AST","I","1","1"
"2021/04/06 3:02:32 PM AST","I","1","1"
"2021/04/06 3:02:32 PM AST","I","1","1"
"2021/04/06 3:02:33 PM AST","I","1","1"
"2021/04/06 3:02:33 PM AST","I","1","1"
"2021/04/06 3:02:33 PM AST","I","1","1"
"2021/04/06 3:02:33 PM AST","I","1","1"
"2021/04/06 3:02:33 PM AST","I","1","1"
"2021/04/06 3:02:33 PM AST","I","1","1"
"2021/04/06 3:02:33 PM AST","I","1","1"
"2021/04/06 3:02:33 PM AST","I","1","1"
"2021/04/06 3:02:33 PM AST","I","1","1"
"2021/04/06 3:02:33 PM AST","I","1","1"
"2021/04/06 3:02:33 PM AST","I","1","1"
"2021/04/06 3:02:33 PM AST","I","1","1"
"2021/04/06 3:02:34 PM AST","I","1","1"
"2021/04/06 3:02:34 PM AST","I","1","1"
"2021/04/06 3:02:34 PM AST","I","1","1"
"2021/04/06 3:02:34 PM AST","I","1","1"
"2021/04/06 3:02:34 PM AST","I","1","0"
"2021/04/06 3:02:34 PM AST","I","1","1"
"2021/04/06 3:02:34 PM AST","I","1","1"
"2021/04/06 3:02:34 PM AST","I","1","1"
"2021/04/06 3:02:34 PM AST","I","1","1"
"2021/04/06 3:02:34 PM AST","I","1","1"
"2021/04/06 3:02:34 PM AST","I","1","1"
"2021/04/06 3:02:34 PM AST","I","1","1"
"2021/04/06 3:02:34 PM AST","I","1","1"
"2021/04/06 3:02:35 PM AST","I","1","1"
"2021/04/06 3:02:35 PM AST","I","1","1"
"2021/04/06 3:02:35 PM AST","I","1","1"
"2021/04/06 3:02:35 PM AST","I","1","1"
"2021/04/06 3:02:35 PM AST","I","1","1"
"2021/04/06 3:02:35 PM AST","I","1","1"
"2021/04/06 3:02:35 PM AST","I","1","0"
"2021/04/06 3:02:35 PM AST","I","1","1"
"2021/04/06 3:02:36 PM AST","I","1","1"
"2021/04/06 3:02:36 PM AST","I","1","1"
"2021/04/06 3:02:37 PM AST","I","1","1"
"2021/04/06 3:02:37 PM AST","I","1","1"
"2021/04/06 3:02:37 PM AST","I","1","0"
"2021/04/06 3:02:37 PM AST","I","1","0"
"2021/04/06 3:02:39 PM AST","I","1","1"
"2021/04/06 3:02:40 PM AST","I","1","1"
"2021/04/06 3:02:47 PM AST","I","2","0"
"2021/04/06 3:02:48 PM AST","I","2","1"
"2021/04/06 3:02:49 PM AST","I","2","1"
"2021/04/06 3:02:51 PM AST","I","2","0"
"2021/04/06 3:02:51 PM AST","I","2","0"
"2021/04/06 3:02:52 PM AST","I","2","0"
"2021/04/06 3:02:52 PM AST","I","2","0"
"2021/04/06 3:02:52 PM AST","I","2","1"
"2021/04/06 3:02:52 PM AST","I","2","0"
"2021/04/06 3:02:52 PM AST","I","1","1"
"2021/04/06 3:02:53 PM AST","I","2","1"
"2021/04/06 3:02:53 PM AST","I","2","0"
"2021/04/06 3:02:54 PM AST","I","2","0"
"2021/04/06 3:02:54 PM AST","I","2","1"
"2021/04/06 3:02:54 PM AST","I","2","0"
"2021/04/06 3:02:54 PM AST","I","2","0"
"2021/04/06 3:02:54 PM AST","I","2","0"
"2021/04/06 3:02:55 PM AST","I","2","1"
"2021/04/06 3:02:55 PM AST","I","2","0"
"2021/04/06 3:02:55 PM AST","I","2","1"
"2021/04/06 3:02:55 PM AST","I","2","1"
"2021/04/06 3:02:55 PM AST","I","2","0"
"2021/04/06 3:02:56 PM AST","I","2","1"
"2021/04/06 3:02:57 PM AST","I","2","0"
"2021/04/06 3:02:58 PM AST","I","2","0"
"2021/04/06 3:02:58 PM AST","I","2","0"
"2021/04/06 3:02:58 PM AST","I","2","0"
"2021/04/06 3:02:58 PM AST","I","2","0"
"2021/04/06 3:02:59 PM AST","I","2","1"
"2021/04/06 3:02:59 PM AST","I","2","1"
"2021/04/06 3:02:59 PM AST","I","2","1"
"2021/04/06 3:02:59 PM AST","I","2","0"
"2021/04/06 3:02:59 PM AST","I","2","1"
"2021/04/06 3:02:59 PM AST","I","2","0"
"2021/04/06 3:02:59 PM AST","I","2","0"
"2021/04/06 3:02:59 PM AST","I","2","1"
"2021/04/06 3:03:00 PM AST","I","2","1"
"2021/04/06 3:03:00 PM AST","I","2","1"
"2021/04/06 3:03:00 PM AST","I","2","1"
"2021/04/06 3:03:00 PM AST","I","2","1"
"2021/04/06 3:03:01 PM AST","I","2","1"
"2021/04/06 3:03:01 PM AST","I","2","1"
"2021/04/06 3:03:02 PM AST","I","2","0"
"2021/04/06 3:03:03 PM AST","I","2","0"
"2021/04/06 3:03:03 PM AST","I","2","1"
"2021/04/06 3:03:18 PM AST","I","3","1"
"2021/04/06 3:03:18 PM AST","I","2","1"
"2021/04/06 3:03:18 PM AST","I","3","1"
"2021/04/06 3:03:18 PM AST","I","3","1"
"2021/04/06 3:03:18 PM AST","I","3","1"
"2021/04/06 3:03:18 PM AST","I","2","1"
"2021/04/06 3:03:18 PM AST","I","3","1"
"2021/04/06 3:03:19 PM AST","I","3","1"
"2021/04/06 3:03:19 PM AST","I","3","1"
"2021/04/06 3:03:19 PM AST","I","3","1"
"2021/04/06 3:03:19 PM AST","I","3","1"
"2021/04/06 3:03:19 PM AST","I","3","1"
"2021/04/06 3:03:19 PM AST","I","3","1"
"2021/04/06 3:03:19 PM AST","I","3","1"
"2021/04/06 3:03:19 PM AST","I","3","1"
"2021/04/06 3:03:19 PM AST","I","3","1"
"2021/04/06 3:03:19 PM AST","I","3","1"
"2021/04/06 3:03:20 PM AST","I","3","1"
"2021/04/06 3:03:20 PM AST","I","3","1"
"2021/04/06 3:03:20 PM AST","I","3","1"
"2021/04/06 3:03:20 PM AST","I","3","1"
"2021/04/06 3:03:20 PM AST","I","3","1"
"2021/04/06 3:03:20 PM AST","I","3","1"
"2021/04/06 3:03:20 PM AST","I","3","1"
"2021/04/06 3:03:20 PM AST","I","3","1"
"2021/04/06 3:03:20 PM AST","I","3","1"
"2021/04/06 3:03:20 PM AST","I","3","1"
"2021/04/06 3:03:20 PM AST","I","3","1"
"2021/04/06 3:03:21 PM AST","I","3","1"
"2021/04/06 3:03:21 PM AST","I","3","1"
"2021/04/06 3:03:21 PM AST","I","3","1"
"2021/04/06 3:03:21 PM AST","I","3","1"
"2021/04/06 3:03:21 PM AST","I","3","1"
"2021/04/06 3:03:21 PM AST","I","3","1"
"2021/04/06 3:03:21 PM AST","I","3","1"
"2021/04/06 3:03:21 PM AST","I","3","1"
"2021/04/06 3:03:21 PM AST","I","3","1"
"2021/04/06 3:03:21 PM AST","I","3","1"
"2021/04/06 3:03:21 PM AST","I","3","1"
"2021/04/06 3:03:21 PM AST","I","3","1"
"2021/04/06 3:03:21 PM AST","I","3","1"
"2021/04/06 3:03:22 PM AST","I","3","1"
"2021/04/06 3:03:22 PM AST","I","3","1"
"2021/04/06 3:03:23 PM AST","I","3","1"
"2021/04/06 3:03:24 PM AST","I","3","1"
"2021/04/06 3:03:24 PM AST","I","3","0"
"2021/04/06 3:03:24 PM AST","I","3","1"
"2021/04/06 3:03:34 PM AST","I","4","0"
"2021/04/06 3:03:39 PM AST","I","4","0"
"2021/04/06 3:03:40 PM AST","I","4","0"
"2021/04/06 3:03:41 PM AST","I","4","0"
"2021/04/06 3:03:41 PM AST","I","4","0"
"2021/04/06 3:03:41 PM AST","I","4","0"
"2021/04/06 3:03:41 PM AST","I","4","0"
"2021/04/06 3:03:42 PM AST","I","4","0"
"2021/04/06 3:03:42 PM AST","I","4","0"
"2021/04/06 3:03:42 PM AST","I","4","0"
"2021/04/06 3:03:42 PM AST","I","4","0"
"2021/04/06 3:03:42 PM AST","I","4","0"
"2021/04/06 3:03:42 PM AST","I","4","0"
"2021/04/06 3:03:42 PM AST","I","4","0"
"2021/04/06 3:03:42 PM AST","I","4","0"
"2021/04/06 3:03:42 PM AST","I","4","0"
"2021/04/06 3:03:43 PM AST","I","4","0"
"2021/04/06 3:03:43 PM AST","I","4","0"
"2021/04/06 3:03:43 PM AST","I","4","0"
"2021/04/06 3:03:43 PM AST","I","4","0"
"2021/04/06 3:03:43 PM AST","I","4","0"
"2021/04/06 3:03:43 PM AST","I","4","0"
"2021/04/06 3:03:43 PM AST","I","4","0"
"2021/04/06 3:03:43 PM AST","I","4","0"
